Date,All,ACT,NSW,NRT,QSL,SA,TAS,VIC,WA,Other
2000-12-12,210,0,19,1,60,0,0,0,130,0
2000-12-13,161,0,2,2,18,1,0,0,138,0
2000-12-10,197,0,8,0,76,1,0,0,112,0
2000-12-11,313,0,8,0,70,5,1,0,229,0
2002-01-07,228,0,34,25,10,0,0,0,159,0
2002-01-06,93,0,0,27,18,1,0,0,47,0
2002-01-05,238,0,81,53,12,0,0,0,92,0
2002-01-04,235,0,41,62,72,2,0,1,57,0
2002-01-03,481,0,208,20,119,0,0,0,134,0
2002-01-02,380,0,95,63,169,11,0,0,42,0
2002-01-01,1271,0,961,13,167,8,0,0,122,0
2002-01-09,191,0,0,13,4,23,0,0,151,0
2002-01-08,370,0,187,9,39,44,0,0,91,0
2016-12-19,225,0,10,24,106,12,1,0,72,0
2016-12-18,190,0,9,36,68,0,2,0,75,0
2016-12-13,218,0,42,53,51,0,0,0,72,0
2016-12-12,451,0,26,102,151,48,1,0,123,0
2016-12-11,387,0,14,94,45,4,1,1,228,0
2016-12-10,364,0,8,59,210,0,2,0,85,0
2016-12-17,155,0,6,22,60,4,0,3,60,0
2016-12-16,277,0,2,23,110,0,20,2,120,0
2016-12-15,239,0,7,92,93,1,19,0,27,0
2016-12-14,306,0,35,58,161,0,10,0,42,0
2002-02-28,31,0,0,17,8,0,0,0,6,0
2002-02-20,74,0,16,0,28,0,0,1,29,0
2002-02-21,13,0,0,2,4,0,0,0,7,0
2002-02-22,35,0,5,0,20,0,0,0,10,0
2002-02-23,17,0,0,0,7,0,0,1,9,0
2002-02-24,22,0,1,7,10,0,0,0,4,0
2002-02-25,33,0,1,0,3,5,0,1,23,0
2002-02-26,17,0,2,5,7,3,0,0,0,0
2002-02-27,20,0,1,0,12,1,0,0,6,0
2003-10-08,574,0,26,151,243,0,1,1,152,0
2003-10-09,1184,0,19,808,74,0,0,2,281,0
2012-06-30,1055,0,4,721,25,0,0,0,305,0
2003-10-01,421,0,0,146,156,0,0,0,119,0
2003-10-02,754,0,1,466,184,0,1,0,102,0
2003-10-03,827,0,5,349,215,1,0,0,257,0
2003-10-04,1132,0,1,556,437,0,17,1,119,1
2003-10-05,1013,0,1,656,297,0,0,0,59,0
2003-10-06,710,0,0,349,304,2,3,0,52,0
2003-10-07,350,0,21,119,24,1,1,5,179,0
2010-11-07,682,0,8,211,65,0,0,0,398,0
2010-11-06,538,0,2,233,68,2,10,0,223,0
2010-11-05,407,0,2,192,69,1,8,0,135,0
2010-11-04,486,0,5,260,57,3,3,0,158,0
2010-11-03,245,0,21,74,50,0,0,1,99,0
2006-01-06,447,0,22,1,387,0,12,0,25,0
2010-11-01,132,0,0,22,78,0,0,0,32,0
2006-01-04,134,0,28,2,102,0,0,0,2,0
2006-01-09,132,0,19,21,75,7,0,0,10,0
2006-01-08,202,0,5,43,153,0,0,0,1,0
2010-11-09,875,0,1,216,128,10,2,36,482,0
2010-11-08,798,0,0,335,181,1,6,2,273,0
2016-11-19,1243,0,13,108,1027,2,6,3,84,0
2010-12-28,93,0,0,3,12,2,0,0,76,0
2010-12-29,178,0,12,16,21,3,5,2,119,0
2010-12-20,15,0,8,0,2,2,0,0,3,0
2010-12-21,24,0,10,0,9,0,0,0,5,0
2010-12-22,22,0,9,2,5,0,2,2,2,0
2010-12-23,59,0,5,14,8,0,0,0,32,0
2010-12-24,77,0,1,42,0,0,0,3,31,0
2010-12-25,36,0,3,13,1,0,0,0,19,0
2010-12-26,26,0,0,16,1,0,0,0,9,0
2010-12-27,21,0,0,3,1,5,0,0,12,0
2009-09-28,1221,0,100,538,463,0,2,0,118,0
2009-09-29,1448,0,79,324,924,1,0,0,120,0
2009-09-22,991,0,3,67,825,0,0,0,96,0
2009-09-23,842,0,15,155,591,0,0,0,81,0
2009-09-20,953,0,60,135,730,0,0,0,28,0
2009-09-21,611,0,12,150,384,4,0,5,56,0
2009-09-26,1089,0,89,201,717,0,0,0,82,0
2009-09-27,1346,0,161,300,824,0,0,0,61,0
2009-09-24,1179,0,72,72,974,0,0,0,61,0
2009-09-25,1030,0,44,295,620,0,0,0,71,0
2015-03-30,1166,0,157,191,4,196,9,418,191,0
2015-03-31,781,3,218,57,2,107,13,301,80,0
2011-12-07,534,0,0,15,374,6,0,21,118,0
2011-12-06,476,0,0,2,215,1,0,10,248,0
2011-12-05,296,0,2,9,36,2,0,20,227,0
2011-12-04,244,0,2,20,9,18,0,1,194,0
2011-12-03,457,0,7,11,154,49,0,0,236,0
2011-12-02,592,0,4,22,144,20,0,0,402,0
2011-12-01,1050,0,0,117,424,67,0,0,442,0
2006-05-08,566,0,86,117,63,5,4,4,287,0
2006-05-07,214,0,32,28,32,0,0,0,122,0
2006-05-06,502,0,54,72,32,0,0,2,342,0
2006-05-05,528,5,215,26,42,0,0,8,232,0
2006-05-04,715,0,177,110,60,3,0,1,364,0
2006-05-03,489,0,67,38,53,3,0,1,327,0
2006-05-02,363,0,40,49,76,0,0,4,194,0
2011-12-09,1255,0,0,65,1110,1,0,0,79,0
2011-12-08,1559,0,0,15,1407,0,1,2,134,0
2003-06-03,325,0,16,93,18,18,1,15,164,0
2003-06-02,262,0,3,38,62,4,0,1,154,0
2003-06-01,446,0,10,185,19,3,0,0,229,0
2003-06-07,507,0,22,103,216,0,0,1,165,0
2003-06-06,533,0,44,249,58,0,0,0,182,0
2003-06-05,395,0,46,159,64,1,0,2,123,0
2003-06-04,383,0,20,62,50,5,0,4,242,0
2003-06-09,590,0,44,227,107,0,0,0,212,0
2003-06-08,646,0,17,317,73,0,0,0,239,0
2009-01-12,14,0,0,0,2,0,0,2,10,0
2015-10-29,1499,0,4,340,295,5,0,1,854,0
2015-10-28,1236,0,2,387,392,12,6,0,437,0
2015-10-27,1777,0,4,264,467,36,8,2,996,0
2015-10-26,1170,0,7,461,204,15,1,1,481,0
2015-10-25,966,0,4,220,408,25,0,0,309,0
2015-10-24,1222,0,20,376,297,14,0,1,514,0
2015-10-23,977,0,22,296,288,15,2,0,354,0
2015-10-22,1057,0,26,435,144,27,0,0,425,0
2015-10-21,1295,0,6,516,172,20,1,0,580,0
2015-10-20,1253,0,32,372,290,3,0,0,556,0
2006-10-09,1221,0,36,184,248,3,3,1,746,0
2006-10-08,1920,0,20,689,173,0,11,2,1025,0
2006-10-01,1166,1,25,577,200,1,7,3,352,0
2006-10-03,1667,0,25,664,298,0,19,3,658,0
2006-10-02,1069,0,37,198,275,1,4,0,554,0
2006-10-05,1596,0,71,571,461,0,0,1,492,0
2006-10-04,1528,0,35,593,294,0,20,4,582,0
2006-10-07,1459,0,34,289,501,1,3,4,627,0
2006-10-06,1689,0,28,495,421,5,1,7,732,0
2016-08-10,501,0,21,161,196,0,0,1,122,0
2016-08-11,416,0,15,155,61,0,0,0,185,0
2016-08-12,370,0,18,194,57,1,0,0,100,0
2016-08-13,366,0,38,102,174,0,0,1,51,0
2016-08-14,533,0,14,323,60,0,0,2,134,0
2016-08-15,301,0,42,96,93,3,1,8,58,0
2016-08-16,667,0,39,405,43,0,0,12,168,0
2016-08-17,489,0,33,129,106,1,0,5,215,0
2016-08-18,404,0,52,127,60,1,0,9,155,0
2016-08-19,354,0,12,27,141,0,0,0,174,0
2017-02-17,153,0,26,0,72,7,0,0,48,0
2017-02-16,112,0,45,0,54,0,0,0,13,0
2017-02-15,91,0,26,2,45,5,0,0,13,0
2017-02-14,98,0,21,3,60,0,2,0,12,0
2017-02-13,112,0,64,0,39,0,0,0,9,0
2017-02-12,245,0,217,0,27,0,0,0,1,0
2017-02-11,104,0,85,0,18,0,0,0,1,0
2017-02-10,38,0,8,0,27,1,0,0,2,0
2016-11-14,1206,0,1,124,619,0,0,0,462,0
2017-02-19,62,0,6,0,2,1,0,0,53,0
2017-02-18,165,0,19,0,71,0,0,0,75,0
2012-01-01,654,0,8,156,263,0,0,2,225,0
2012-01-02,904,0,64,155,550,5,0,0,130,0
2012-01-03,957,0,30,229,471,18,1,1,207,0
2012-01-04,1303,0,78,158,808,25,0,10,224,0
2012-01-05,844,0,3,155,518,51,0,1,116,0
2012-01-06,1261,0,10,141,809,36,1,4,260,0
2012-01-07,783,0,4,195,445,1,0,0,138,0
2012-01-08,613,0,1,41,421,0,0,0,150,0
2012-01-09,875,0,13,58,504,0,0,0,300,0
2016-11-15,1231,0,3,304,753,0,0,2,169,0
2005-02-27,156,0,22,22,25,3,1,7,76,0
2005-02-26,300,0,50,19,84,0,1,0,146,0
2007-05-04,728,0,48,266,61,2,0,4,347,0
2007-05-05,720,0,24,190,74,1,2,0,429,0
2007-05-02,308,0,16,47,47,3,2,13,180,0
2007-05-03,362,0,57,35,67,4,0,4,195,0
2006-09-30,1125,0,32,272,527,2,1,0,291,0
2005-02-20,352,0,0,37,48,0,0,0,267,0
2014-03-28,273,0,0,5,9,7,0,9,242,1
2014-03-29,98,0,1,23,6,8,1,13,46,0
2005-02-28,367,0,77,27,121,7,0,11,124,0
2014-10-01,1385,0,43,448,306,14,0,1,573,0
2014-10-02,1286,0,24,440,309,29,3,12,469,0
2014-10-03,1466,0,18,539,136,2,13,18,740,0
2014-10-04,1219,0,34,468,270,11,12,37,387,0
2014-10-05,1193,0,29,531,201,0,6,17,409,0
2014-10-06,1255,0,32,352,515,7,0,0,349,0
2014-10-07,1330,0,10,725,237,14,0,0,344,0
2014-10-08,1066,0,35,225,565,2,0,4,235,0
2014-10-09,1051,0,22,342,342,5,1,5,334,0
2014-03-20,432,1,80,13,10,87,9,47,185,0
2014-03-21,167,0,42,10,3,0,0,3,109,0
2014-03-26,187,0,0,7,34,10,15,13,108,0
2014-03-27,252,0,2,15,9,37,0,0,189,0
2001-12-24,864,2,7,303,244,16,0,0,292,0
2001-12-25,2436,4,851,67,728,10,0,0,776,0
2014-09-08,842,0,33,409,105,5,0,2,288,0
2014-09-09,1043,0,16,508,207,0,0,0,312,0
2014-09-06,846,0,20,420,195,7,0,2,202,0
2014-09-07,1103,0,29,690,170,0,6,6,202,0
2014-09-04,1002,0,19,355,332,0,0,0,296,0
2014-09-05,1237,0,21,814,203,2,2,7,188,0
2014-09-02,1110,0,5,438,344,0,0,0,323,0
2014-09-03,1259,0,26,677,186,0,0,2,368,0
2014-09-01,1113,0,7,592,170,4,0,0,340,0
2004-01-09,175,4,34,3,98,3,0,0,33,0
2004-01-08,286,0,41,103,113,7,0,2,20,0
2004-01-01,174,0,2,0,164,0,1,0,7,0
2004-01-03,305,0,12,10,237,22,3,1,20,0
2004-01-02,288,0,4,0,244,0,0,4,36,0
2004-01-05,361,0,28,49,223,5,0,0,56,0
2004-01-04,288,0,7,76,159,2,0,0,44,0
2004-01-07,161,0,5,16,125,0,0,0,15,0
2004-01-06,301,0,27,45,193,0,4,0,32,0
2003-09-06,586,0,141,73,243,0,0,1,128,0
2003-09-07,466,0,79,185,102,0,1,0,99,0
2003-09-04,967,1,136,358,225,6,0,6,235,0
2003-09-05,902,0,104,480,117,3,0,5,193,0
2003-09-02,940,0,41,643,132,1,0,0,123,0
2003-09-03,1132,0,88,555,172,8,0,2,307,0
2003-09-01,477,0,41,84,130,1,0,0,221,0
2003-09-08,423,0,86,73,185,1,0,1,77,0
2003-09-09,618,0,111,200,226,3,1,1,76,0
2014-02-08,345,0,139,11,28,60,9,88,9,1
2011-02-28,105,0,15,2,79,1,0,6,2,0
2015-04-19,652,0,1,374,11,0,1,0,265,0
2015-04-18,369,0,2,117,23,1,1,2,223,0
2015-04-17,877,0,11,211,41,0,21,0,593,0
2015-04-16,983,0,287,143,53,0,9,31,460,0
2015-04-15,974,0,156,65,30,230,8,126,359,0
2015-04-14,535,0,220,80,22,69,19,13,112,0
2015-04-13,832,0,188,183,28,22,26,183,202,0
2015-04-12,452,0,64,214,10,5,6,34,119,0
2015-04-11,682,0,25,266,23,8,0,30,330,0
2015-04-10,1068,0,140,371,15,81,26,139,296,0
2011-02-27,81,0,8,0,72,0,0,0,1,0
2011-09-18,5171,0,50,2791,917,147,3,2,1261,0
2011-09-19,9048,0,113,5170,1870,497,0,2,1396,0
2011-09-14,3460,0,71,1502,1090,24,0,3,770,0
2011-09-15,3327,0,102,1899,820,5,0,2,499,0
2011-09-16,3915,0,118,1896,1092,42,0,0,767,0
2011-09-17,4450,0,91,1997,1435,112,0,5,810,0
2011-09-10,2982,0,13,1296,1162,2,0,0,509,0
2011-09-11,3154,0,6,1519,612,7,0,1,1009,0
2011-09-12,2474,0,12,1086,619,3,0,0,754,0
2011-09-13,3732,0,30,2303,574,22,4,5,794,0
2000-12-30,585,0,1,390,8,0,0,0,186,0
2000-12-31,756,0,0,276,17,0,1,6,456,0
2014-06-09,892,0,16,380,24,0,0,1,471,0
2014-06-08,1603,0,8,909,22,6,1,3,654,0
2012-08-18,931,0,61,315,241,0,0,0,314,0
2012-08-19,1336,0,16,606,110,0,0,0,604,0
2012-08-14,1289,0,21,671,296,0,0,0,301,0
2014-06-02,524,0,2,216,11,1,0,0,294,0
2012-08-16,1112,0,38,448,273,2,0,0,351,0
2012-08-17,1054,0,55,342,252,2,0,0,403,0
2012-08-10,1322,0,22,611,265,7,0,0,417,0
2014-06-06,1369,0,8,570,12,4,2,1,772,0
2012-08-12,1617,0,23,979,231,8,0,2,374,0
2012-08-13,1270,0,29,472,435,11,3,2,318,0
2002-12-29,904,0,22,353,458,1,0,0,70,0
2002-12-28,738,0,23,278,320,2,5,0,110,0
2014-02-12,88,0,42,0,40,3,0,0,3,0
2014-02-13,61,0,14,1,26,0,0,7,13,0
2014-02-14,87,0,0,0,35,1,0,5,46,0
2014-02-15,89,0,0,0,51,0,0,8,30,0
2014-02-16,63,0,1,0,29,0,0,13,20,0
2014-02-17,91,0,5,1,17,2,0,41,25,0
2014-02-18,168,0,15,2,4,1,0,116,30,0
2002-12-20,1766,0,57,157,259,145,0,30,1118,0
2002-12-23,659,0,3,139,163,31,5,28,290,0
2002-12-22,807,0,33,209,428,38,4,32,63,0
2002-12-25,524,0,64,129,252,1,5,6,67,0
2002-12-24,666,0,25,151,378,3,0,11,98,0
2002-12-27,875,0,8,439,352,4,3,3,66,0
2002-12-26,821,0,16,136,608,1,8,0,52,0
2001-06-05,295,0,15,141,58,1,0,3,77,0
2001-06-04,401,0,19,188,24,0,1,0,169,0
2001-06-07,160,0,1,48,22,1,0,0,88,0
2001-06-06,643,0,17,428,47,0,0,1,150,0
2001-06-01,584,0,1,470,80,0,0,1,32,0
2001-06-03,267,0,0,165,72,1,0,0,29,0
2001-06-02,408,0,14,171,23,0,0,0,200,0
2001-06-09,102,0,3,31,19,0,0,0,49,0
2001-06-08,258,0,0,191,18,1,0,0,48,0
2001-02-12,53,1,8,5,24,0,0,0,15,0
2001-02-13,67,0,5,0,38,1,4,0,19,0
2001-02-10,95,0,3,17,32,2,1,0,40,0
2001-02-11,40,0,2,8,9,4,2,1,14,0
2001-02-16,42,0,7,11,1,0,1,0,22,0
2001-02-17,45,0,15,5,16,0,4,3,2,0
2001-02-14,40,0,3,1,32,0,0,0,4,0
2001-02-15,58,0,6,0,38,0,0,0,14,0
2001-02-18,23,0,7,1,13,0,0,0,2,0
2001-02-19,54,0,14,0,39,0,0,0,1,0
2010-02-28,219,0,0,0,0,5,1,0,213,0
2010-02-21,101,0,6,0,18,0,0,0,77,0
2010-02-20,204,0,2,0,9,0,0,0,193,0
2010-02-23,97,0,20,2,5,0,3,1,66,0
2010-02-22,101,0,9,0,24,1,0,0,67,0
2010-02-25,110,0,7,0,3,5,2,15,78,0
2010-02-24,115,0,4,1,19,0,0,3,88,0
2010-02-27,279,0,13,0,6,0,1,0,259,0
2010-02-26,162,0,11,0,7,7,5,11,121,0
2015-07-09,518,0,5,427,42,0,0,0,44,0
2015-07-08,398,0,15,292,73,0,0,2,16,0
2015-07-05,206,0,6,102,55,2,0,0,41,0
2015-07-04,575,0,1,499,23,0,0,0,52,0
2015-07-07,272,0,13,153,67,0,0,2,37,0
2015-07-06,243,0,13,151,54,0,0,1,24,0
2015-07-01,163,0,11,88,19,0,0,0,45,0
2015-07-03,172,0,7,80,39,1,0,0,45,0
2015-07-02,476,0,1,390,16,3,0,2,64,0
2009-09-08,546,0,14,51,365,0,0,0,116,0
2009-09-09,624,0,33,96,374,0,0,3,118,0
2007-03-28,67,0,16,7,23,0,0,2,19,0
2007-03-29,159,0,13,28,66,1,7,0,44,0
2009-09-04,430,0,7,114,261,0,0,0,48,0
2009-09-05,374,0,20,219,118,0,0,2,15,0
2009-09-06,380,0,15,86,247,0,0,0,32,0
2009-09-07,480,0,3,286,137,0,2,1,51,0
2007-03-22,158,2,38,0,23,0,71,5,19,0
2009-09-01,367,0,74,68,138,0,0,1,86,0
2009-09-02,540,0,76,112,308,0,0,5,39,0
2009-09-03,248,0,3,134,87,0,0,2,22,0
2010-10-28,318,0,15,67,146,3,0,29,58,0
2010-10-29,690,0,14,13,628,0,0,0,35,0
2010-10-22,177,0,19,19,66,2,2,7,62,0
2010-10-23,254,0,3,80,133,0,1,0,37,0
2010-10-20,423,0,10,84,135,3,11,0,180,0
2010-10-21,256,0,9,62,96,7,21,7,54,0
2010-10-26,498,0,7,80,265,1,1,13,131,0
2010-10-27,499,0,10,23,417,4,0,11,34,0
2010-10-24,201,0,2,70,99,0,0,10,20,0
2010-10-25,347,0,3,59,250,0,2,2,31,0
2009-05-31,94,0,4,36,28,0,1,1,24,0
2009-05-30,178,0,13,74,23,2,0,4,62,0
2014-01-01,488,0,14,90,365,0,0,0,19,0
2007-08-09,833,0,136,261,101,3,0,0,332,0
2007-08-08,789,0,70,379,72,0,0,1,267,0
2007-08-05,596,0,68,178,198,0,0,0,152,0
2007-08-04,630,0,56,231,80,0,0,0,263,0
2007-08-07,866,0,116,116,336,1,0,0,297,0
2007-08-06,749,0,46,338,75,2,0,0,288,0
2007-08-01,593,0,26,186,198,0,3,1,179,0
2007-08-03,316,0,27,105,53,0,0,0,131,0
2007-08-02,472,0,66,127,178,0,2,0,99,0
2006-10-23,1040,0,15,268,202,24,0,0,531,0
2006-10-22,1000,0,13,502,97,0,1,10,377,0
2006-10-21,795,0,7,346,136,1,1,4,300,0
2006-10-20,1137,0,0,279,177,0,0,0,681,0
2006-10-27,733,0,37,258,257,0,0,0,181,0
2006-10-26,1233,0,9,889,146,3,2,0,184,0
2006-10-25,745,0,22,236,297,0,0,0,190,0
2006-10-24,1126,0,14,537,95,0,4,4,472,0
2006-10-29,1324,0,19,705,176,0,1,0,423,0
2006-10-28,762,0,28,400,202,1,2,0,129,0
2009-01-31,63,0,21,0,10,0,0,4,28,0
2009-01-30,112,0,22,0,17,1,3,68,1,0
2006-02-11,70,0,28,0,39,0,0,0,3,0
2006-02-10,71,0,30,1,36,0,0,0,4,0
2006-02-13,142,0,54,0,79,0,0,0,9,0
2006-02-12,48,0,27,0,9,0,0,6,6,0
2006-02-15,91,0,28,4,35,2,4,2,16,0
2006-02-14,102,0,31,0,42,0,2,0,27,0
2006-02-17,96,0,26,3,39,1,0,0,27,0
2006-02-16,71,0,36,0,17,5,0,0,13,0
2006-02-19,135,0,8,11,33,23,28,1,31,0
2006-02-18,78,0,16,20,17,5,0,0,20,0
2006-09-14,1207,0,59,336,158,1,0,0,653,0
2006-09-15,1541,0,45,706,73,4,12,20,681,0
2006-09-16,1526,0,40,482,99,9,5,4,887,0
2006-09-17,2353,0,27,1312,114,4,3,1,892,0
2006-09-10,2266,0,3,970,190,1,0,1,1101,0
2006-09-11,2196,0,14,794,139,5,20,3,1221,0
2006-09-12,1552,0,19,502,302,0,16,1,712,0
2006-09-13,2087,0,38,855,124,0,0,0,1070,0
2006-09-18,2586,0,44,724,247,26,13,1,1531,0
2006-09-19,1784,1,73,507,170,63,10,16,944,0
2002-08-24,1150,0,42,777,27,30,0,6,268,0
2014-09-20,1126,0,33,425,369,1,0,0,298,0
2014-09-21,1344,0,26,788,73,3,15,4,435,0
2014-09-22,956,0,43,352,255,5,13,1,287,0
2014-09-23,1624,0,93,805,197,10,26,23,470,0
2014-09-24,974,0,21,383,101,2,0,0,467,0
2014-09-25,880,0,0,361,190,3,2,0,324,0
2014-09-26,1201,0,12,632,130,1,0,1,425,0
2014-09-27,927,0,10,340,352,0,0,2,223,0
2014-09-28,1189,0,21,765,105,2,1,7,288,0
2014-09-29,941,0,43,288,212,3,0,2,393,0
2004-01-23,182,1,17,18,42,14,1,0,89,0
2004-01-22,188,0,38,28,25,5,27,2,63,0
2004-01-21,120,0,7,16,35,5,8,0,49,0
2004-01-20,127,0,7,56,18,4,2,0,40,0
2004-01-27,250,1,14,30,71,2,0,0,132,0
2004-01-26,262,0,11,16,49,4,0,1,181,0
2004-01-25,237,0,9,24,15,4,0,0,185,0
2004-01-24,281,0,8,32,8,4,0,1,228,0
2004-01-29,102,0,16,6,31,0,0,0,49,0
2004-01-28,150,0,15,5,50,6,0,0,74,0
2004-09-01,682,0,5,56,84,1,0,0,536,0
2004-09-03,1088,0,11,751,80,0,0,0,246,0
2004-09-02,1133,0,12,730,105,0,5,0,281,0
2004-09-05,1411,0,9,935,85,0,0,0,382,0
2004-09-04,1171,0,6,883,95,0,2,0,185,0
2004-09-07,1302,0,9,756,55,0,3,0,479,0
2004-09-06,984,0,29,483,141,0,3,0,328,0
2004-09-09,869,0,6,399,36,0,1,0,427,0
2004-09-08,550,0,1,195,54,0,0,0,300,0
2003-09-28,701,0,115,261,224,0,0,2,99,0
2003-09-29,767,0,161,168,333,9,0,0,96,0
2012-04-24,285,0,7,4,34,1,0,0,239,0
2003-09-20,920,0,147,190,523,7,0,4,49,0
2003-09-21,816,0,69,323,374,0,0,3,47,0
2003-09-22,685,0,121,71,456,5,0,5,27,0
2003-09-23,610,0,154,198,244,4,0,1,9,0
2003-09-24,709,0,216,54,327,2,0,4,106,0
2003-09-25,615,0,197,122,260,0,0,4,32,0
2003-09-26,729,0,278,159,221,0,0,0,71,0
2003-09-27,824,0,236,162,354,9,0,0,63,0
2012-04-26,521,0,27,21,12,1,9,8,443,0
2014-12-06,309,0,1,64,21,8,0,4,211,0
2012-04-20,1586,0,17,56,18,61,0,27,1407,0
2012-04-23,301,0,20,1,30,0,0,3,247,0
2014-12-05,485,0,2,97,184,24,0,0,178,0
2009-10-20,1968,0,17,469,684,7,3,19,769,0
2009-10-21,1631,0,20,278,651,7,2,6,667,0
2003-05-11,412,0,14,175,18,0,0,1,204,0
2003-05-10,499,0,10,131,18,0,3,0,337,0
2003-05-13,346,0,19,33,28,6,5,28,227,0
2003-05-12,604,0,18,115,15,10,5,16,425,0
2003-05-15,314,0,2,16,21,3,0,8,264,0
2003-05-14,562,0,11,103,30,4,1,2,411,0
2003-05-17,520,0,19,73,36,0,0,0,392,0
2003-05-16,532,0,13,166,53,0,4,14,282,0
2003-05-19,467,0,44,29,66,1,0,6,321,0
2003-05-18,249,0,6,57,50,1,0,0,135,0
2011-06-20,606,0,23,252,233,0,0,5,93,0
2009-10-29,1153,0,4,322,352,12,8,5,450,0
2003-02-18,359,0,55,0,71,3,52,165,13,0
2003-02-19,208,0,29,0,70,0,12,81,16,0
2008-07-13,238,0,14,91,30,0,0,0,103,0
2003-02-10,350,0,34,2,17,1,0,43,253,0
2003-02-11,467,0,68,0,10,0,1,115,273,0
2008-11-30,127,0,12,9,80,1,0,0,25,0
2004-05-09,345,0,84,101,10,27,18,69,36,0
2004-05-08,337,0,177,19,10,36,1,46,48,0
2004-05-05,840,0,174,34,48,77,0,85,422,0
2004-05-04,963,0,173,177,13,0,0,6,594,0
2004-05-07,775,0,186,31,3,310,13,71,161,0
2004-05-06,816,0,286,7,22,30,19,99,353,0
2004-05-01,442,0,17,168,35,4,0,2,216,0
2004-05-03,540,0,123,129,27,18,0,73,170,0
2004-05-02,805,0,19,408,17,10,0,0,351,0
2007-04-12,385,2,109,17,51,9,21,30,146,0
2014-05-18,170,0,17,91,27,2,0,14,19,0
2002-12-03,516,0,63,56,182,5,0,10,200,0
2002-12-02,343,0,30,71,176,4,2,0,60,0
2002-12-01,478,0,56,127,117,2,0,0,176,0
2015-12-31,89,0,2,0,27,0,1,8,51,0
2002-12-07,1573,0,206,263,670,0,0,0,434,0
2002-12-06,1495,0,340,218,746,0,0,0,191,0
2002-12-05,1482,0,499,286,571,0,0,0,126,0
2002-12-04,1037,0,575,145,238,2,0,0,77,0
2002-12-09,1509,0,84,311,116,5,0,0,993,0
2002-12-08,1511,0,360,155,371,2,0,0,623,0
2007-04-18,444,0,124,79,50,13,14,66,98,0
2007-04-19,327,0,35,31,41,14,4,61,141,0
2011-02-19,45,0,3,1,40,0,0,0,1,0
2011-02-18,128,0,27,7,76,12,0,0,6,0
2011-02-11,59,0,12,0,46,0,0,0,1,0
2011-02-10,26,0,16,2,5,0,0,0,3,0
2011-02-13,22,0,1,2,17,1,0,1,0,0
2011-02-12,47,0,7,5,27,0,0,0,8,0
2011-02-15,32,0,3,6,8,3,9,2,1,0
2011-02-14,23,0,9,1,8,0,0,1,4,0
2011-02-17,58,0,4,11,25,15,0,0,3,0
2011-02-16,123,0,6,26,27,61,0,0,3,0
2011-06-15,952,0,29,317,484,2,0,16,104,0
2011-06-14,998,0,21,600,178,32,0,18,149,0
2011-06-17,575,0,5,258,238,0,0,2,72,0
2011-06-16,1633,0,63,1171,295,8,0,1,95,0
2011-06-11,371,0,60,149,38,0,0,17,107,0
2011-06-10,343,0,37,47,51,0,0,0,208,0
2011-06-13,491,0,18,231,117,0,0,11,114,0
2011-06-12,606,0,11,344,27,0,0,10,214,0
2011-06-19,594,0,9,350,102,3,0,0,130,0
2011-06-18,817,0,13,465,267,0,0,1,71,0
2010-02-03,211,0,1,2,43,0,29,0,136,0
2010-02-02,155,0,1,0,13,0,46,0,95,0
2010-02-01,181,0,3,0,8,0,52,8,110,0
2010-02-07,195,0,0,18,33,0,8,0,136,0
2010-02-06,182,0,0,0,23,0,0,0,159,0
2010-02-05,173,0,2,23,38,0,0,0,110,0
2010-02-04,173,0,5,2,87,0,0,0,79,0
2010-02-09,35,0,4,6,7,1,0,0,17,0
2010-02-08,116,0,10,4,27,6,0,3,66,0
2015-07-27,595,0,3,484,36,2,1,2,67,0
2015-07-26,279,0,1,200,43,0,0,0,35,0
2015-07-25,312,0,0,225,15,0,0,2,70,0
2015-07-24,358,0,0,227,40,0,0,4,87,0
2015-07-23,394,0,2,267,32,7,0,1,85,0
2015-07-22,550,0,2,459,36,0,1,0,52,0
2015-07-21,468,0,8,238,96,0,0,0,126,0
2015-07-20,588,0,4,443,20,9,0,4,108,0
2015-07-29,904,0,10,807,27,0,0,1,59,0
2015-07-28,393,1,10,246,73,0,0,0,63,0
2001-07-24,511,0,3,413,41,2,0,0,52,0
2009-10-19,2215,0,20,434,727,17,0,1,1016,0
2009-10-18,3124,0,18,1465,394,1,0,2,1244,0
2009-10-15,2125,0,85,396,954,2,0,0,688,0
2009-10-14,2632,0,92,465,563,0,0,0,1512,0
2009-10-17,2803,0,52,693,1189,0,0,0,869,0
2009-10-16,3078,0,88,1156,1036,1,0,0,797,0
2009-10-11,1046,0,39,340,225,0,0,1,441,0
2009-10-10,1394,0,18,305,403,10,2,3,653,0
2009-10-13,1474,0,26,258,630,0,0,0,559,1
2009-10-12,1121,0,27,141,339,0,0,2,612,0
2007-03-01,95,0,12,6,46,1,15,0,15,0
2007-03-02,131,0,7,0,54,3,12,0,55,0
2007-03-03,103,0,10,8,29,2,11,5,38,0
2007-03-04,138,0,3,13,80,0,3,1,38,0
2007-03-05,239,0,0,19,50,1,49,0,120,0
2007-03-06,252,0,4,40,36,0,56,1,115,0
2007-03-07,109,0,1,9,14,0,37,0,48,0
2007-03-08,76,0,13,3,7,5,11,0,37,0
2007-03-09,64,0,3,5,14,3,28,1,10,0
2010-10-08,148,0,2,15,18,0,1,0,112,0
